No
420A03AS:Introduction to Programming:AI04:Anglais / English:1, 0
420A04AS:Introduction to Relational Database Systems:AI05:Anglais / English:1, 0
420A05AS:Information Systems:AI05:Anglais / English:1, 0
420A10AS:Introduction to Data Structures:AI04:Anglais / English:1, 0
420CT1AS:Outils informatiques:IN-1:Anglais / English:3, 0
420SU1AS:Computer Technical Support:IN-16:Anglais / English:2, 0
420A09AS:Object-Oriented Programming:AI14:Anglais / English:1, 0
