NO
420SB1AS:Server Based Operating System:IN-20:Anglais / English:2, 0
420SS1AS:Client Based Operating System:IN-16:Anglais / English:2, 0
420225AS:Architecture des ordinateurs:IN-2:Anglais / English:3, 3
420SU1AS:Computer Technical Support:IN-16:Anglais / English:2, 0
420SE2AS:Syst�me d'exploitation et r�seautique:IN-2:Anglais / English:2, 0
420EX2AS:Installation et configuration d'un syst�me d'e...:IN-20:Anglais / English:2, 0
420AL2AS:Administration de syst�mes d'exploitation libres:IN-16:Anglais / English:2, 0
