no
420A03AS:Introduction to Programming:AI04:Anglais / English:2, 0
420A10AS:Introduction to Data Structures:AI04:Anglais / English:2, 0
420AP1AS:Algorithmes et programmation:IN-3:Anglais / English:2, 0
420J03AS:Math�matiques appliqu�es aux jeux vid�o:I-7:Anglais / English:2, 0
420JV4AS:Concepts et programmation objet I:I-2:Anglais / English:2, 0
