20h/24h Maximum
574J53AS:D�mo reel:IN-24:Anglais / English:2, 0
574J56AS:Simulation Production:IN-26:Anglais / English:1, 0
574J52AS:Pratique et �thique professionnelles:IN-11:Anglais / English:1, 0
574J48AS:Design de niveaux de jeu:IN-28:Anglais / English:1, 0
574J33AS:Texture:IN-24:Anglais / English:1, 0
574J29AS:Introduction au domaine du jeu vid�o:IN-11:Anglais / English:1, 0
